note,auteur,avis,assureur,produit,day_date,day_month,day_year,avis_en,token_avis_en,vecteur_moyen,vecteur_0,vecteur_1,vecteur_2,vecteur_3,vecteur_4,vecteur_5,vecteur_6,vecteur_7,vecteur_8,vecteur_9
3,amine-baioui95-80609,jai vu plusieur avis negatifs et cela me fais peur car on ma volé ma moto samedi dernier en moins de 10 min jai envoyé mon dossier rapidement jespere quil sera traité convenablement et rapidemant car ma moto etait mon moyen de transport pour le travail pour linstant je reste neutre jattend de voir car ma moto est tte neuve en plus sorti du concessionaire fin juillet donc jai les boule,AMV,moto,31,octobre,2019,I have seen several negative reviews and it scares me because my motorcycle was stolen last Saturday in less than 10 minutes I sent my file quickly I hope it will be processed properly and quickly because my motorcycle was my means of transport for work for the moment I stay neutral I'm waiting to see because my bike is new and also came out of the dealership at the end of July so I have the balls,"['several', 'negative', 'motorcycle', 'was', 'last', 'sent', 'file', 'quickly', 'be', 'properly', 'transport', 'work', 'moment', 'neutral', 'see', 'bike', 'new', 'also', 'came', 'dealership', 'end']","[ 0.00280092  0.00867685 -0.01385178  0.00332682  0.01693375  0.02308476
 -0.02700113 -0.0009773   0.01918167 -0.02348254]",0.0028009233,0.008676853,-0.01385178,0.003326817,0.016933754,0.02308476,-0.027001126,-0.0009772973,0.019181672,-0.023482535
5,marques-c-111852,très satisfaite les prix sont plus que corrects efficacité et rapidité très bons renseignements par téléphone et prise en charge rapide je recommande,L'olivier Assurance,auto,27,avril,2021,very satisfied the prices are more than correct efficiency and speed very good information by phone and fast support I recommend,"['very', 'satisfied', 'correct', 'efficiency', 'speed', 'good', 'information', 'phone', 'fast', 'support']","[ 0.0052959  -0.02704458  0.03510236 -0.01483472  0.03768557  0.00800328
  0.02527156  0.00021063  0.03079222  0.01813582]",0.0052959044,-0.027044583,0.035102364,-0.014834724,0.037685573,0.008003281,0.025271565,0.00021062866,0.030792218,0.01813582
3,delli-k-137459,plutôt satisfait des services aux niveaux des tarifs et des prestations proposées par votre compagnie  ravie de votre accueil téléphoniquemerci beaucoup,L'olivier Assurance,auto,14,octobre,2021,rather satisfied with the services in terms of prices and services offered by your company delighted with your telephone reception thank you very much,"['rather', 'company', 'delighted', 'telephone', 'reception', 'very', 'much']","[-0.026084   -0.01467902  0.01214116 -0.02971261 -0.01146693  0.03600059
 -0.03921353  0.00908367  0.01237907 -0.02235287]",-0.026084002,-0.014679022,0.012141163,-0.029712614,-0.011466929,0.036000587,-0.039213534,0.009083671,0.012379066,-0.022352874
1,kylian--92708,les prix sont un peut chère pour un véhicule garé en jardin clos avec portail ayant que 5ch fiscaux et 105ch je vais sûrement me tourner vers un autres assureurs,Direct Assurance,auto,29,juin,2020,the prices are a little expensive for a vehicle parked in an enclosed garden with a gate having only 5ch tax and 105ch I will surely turn to another insurer,"['little', 'expensive', 'vehicle', 'enclosed', 'garden', 'gate', 'only', 'tax', 'surely', 'turn', 'insurer']","[-0.04318695 -0.0221242  -0.00318564  0.02222363  0.01895407  0.00155007
 -0.0236528  -0.02510131 -0.00296971  0.02211228]",-0.043186948,-0.022124201,-0.00318564,0.022223633,0.01895407,0.0015500683,-0.023652803,-0.025101306,-0.0029697134,0.022112282
4,eustache-a-107998,je suis satisfait du prix très bien placé je recommanderais votre site  je ne doute pas que les autres service seront de même qualité  cordialement mr eustache,L'olivier Assurance,auto,25,mars,2021,I am satisfied with the price very well placed I would recommend your site I have no doubt that the other services will be of the same quality cordially mr eustache,"['satisfied', 'price', 'very', 'well', 'recommend', 'site', 'doubt', 'other', 'be', 'same', 'quality', 'cordially', 'eustache']","[ 0.00371807  0.00489313 -0.01639617  0.01934533  0.02984333 -0.02441954
 -0.02766303 -0.0071107   0.02041236  0.00997589]",0.0037180744,0.0048931274,-0.016396167,0.01934533,0.029843327,-0.024419544,-0.02766303,-0.0071107,0.020412365,0.009975887
5,coimbra-d-108756,personne très agréable humaine et bienveillante au téléphone  un service ultrarapide puisquil me fallait une assurance pour le jour même  des prix vraiment abordables,L'olivier Assurance,auto,1,avril,2021,very pleasant human and caring person on the phone ultra-fast service since I needed insurance for the same day really affordable prices,"['very', 'pleasant', 'human', 'person', 'phone', 'ultra-fast', 'service', 'needed', 'insurance', 'same', 'day', 'really', 'affordable']","[-0.02983595  0.00743006  0.0126421  -0.00817297  0.0049901  -0.01842605
 -0.00444661 -0.00593678 -0.00838183  0.00806526]",-0.029835947,0.007430056,0.012642101,-0.008172974,0.0049901027,-0.018426053,-0.0044466117,-0.0059367833,-0.0083818305,0.008065263
1,pascal-49558,je ne recomande pas groupama des prix attractif au departpuis tous les ans augmentation de 10 pourcentgarantie moyenneet le personnel tres désagréablela pire assurance que jai faite,Groupama,habitation,25,novembre,2016,I do not recommend groupama attractive prices at the start then every year increase of 10 percent average guarantee and very unpleasant staff the worst insurance I have done,"['not', 'recommend', 'groupama', 'attractive', 'start', 'then', 'year', 'increase', 'percent', 'average', 'guarantee', 'very', 'unpleasant', 'staff', 'insurance']","[ 0.00354749  0.00848441 -0.00918776  0.0084188  -0.01382901  0.00568371
  0.00880912 -0.02232985 -0.00454227 -0.01707349]",0.0035474936,0.008484414,-0.009187758,0.008418799,-0.013829007,0.005683707,0.008809119,-0.02232985,-0.0045422693,-0.017073488
5,chorfi-c-107864,5 étoiles à tout parfait je recommande très bien renseigné personne professionnelle je le recontacterai comme convenu pour dautres véhicules merci à suleiman,L'olivier Assurance,auto,24,mars,2021,5 stars to everything perfect I recommend very well informed professional person I will contact him again as agreed for other vehicles thanks to suleiman,"['everything', 'perfect', 'very', 'well', 'professional', 'person', 'contact', 'again', 'other', 'suleiman']","[-0.02989878  0.02488672  0.01429215 -0.01891259  0.03534808 -0.02170767
 -0.00306759 -0.00360603 -0.01107395 -0.00221591]",-0.029898783,0.024886716,0.014292146,-0.018912591,0.035348084,-0.021707665,-0.003067586,-0.0036060282,-0.011073947,-0.0022159095
4,bedisse-k-128715,je suis satisfait de la qualitéprix service  je recommande directe assurance les yeux fermés qualité et tarifs à prix très attractifs,Direct Assurance,auto,19,août,2021,I am satisfied with the quality price service I recommend direct insurance with eyes closed quality and prices at very attractive prices,"['satisfied', 'quality', 'price', 'service', 'direct', 'insurance', 'closed', 'very', 'attractive']","[ 0.00596591 -0.0214506  -0.01567505 -0.01808526 -0.00812069 -0.01646206
  0.00808213 -0.01971766  0.00082502 -0.01387247]",0.0059659104,-0.021450596,-0.015675047,-0.018085264,-0.008120693,-0.016462058,0.008082127,-0.019717658,0.0008250243,-0.013872468
4,thierry-r-102858,efficacité et rapidité de résultat notre objectif de prix est respecte ce que nous souhaitions avant tout merci de votre travail nous le faisons savoir autour de nous,Zen'Up,credit,19,janvier,2021,efficiency and speed of results our price target is respects what we wanted above all thank you for your work we make it known around us,"['efficiency', 'speed', 'price', 'target', 'wanted', 'thank', 'work']","[ 0.00971391  0.00420989  0.01340874 -0.02981278 -0.00128977  0.0131536
 -0.00207469  0.0131585   0.00315678  0.01283735]",0.009713906,0.0042098914,0.013408742,-0.029812783,-0.0012897713,0.0131536,-0.0020746875,0.013158496,0.0031567812,0.012837349
3,dede-61818,suite a un degat des des eaux en decembre 2017 la maaf deborder a confier a un tiers de gere    ces sinistre  devis refuser artisan qui travaille pour eux ex poser toile de verre a 3 euros du m  sur un devis  a 1950e estime par eux a 700e,MAAF,habitation,27,février,2018,"following water damage in December 2017, maaf overflowed to entrust these claims to a third party to manage these claims, refuse the craftsman who works for them to exhibit glass cloth at 3 euros per m on an estimate at 1950e estimated by them at 700e","['water', 'damage', 'maaf', 'overflowed', 'entrust', 'third', 'party', 'manage', 'craftsman', 'exhibit', 'glass', 'cloth', 'm', 'estimate']","[ 0.03028378 -0.00693642  0.00835538 -0.02177323 -0.00861115  0.0054994
  0.01293242  0.00878285 -0.02502224 -0.01413168]",0.030283777,-0.0069364198,0.008355378,-0.021773228,-0.008611155,0.0054994,0.012932418,0.008782852,-0.025022237,-0.014131677
3,gice-50829,les tarifs oui mais je suis toujours dans lattente de ma réduction pour parrainage  hé bien oui jai parrainé ma fille en avril 2020 et rien nada wahlou,Direct Assurance,auto,9,avril,2021,the rates yes but I'm still waiting for my reduction for sponsorship well yes I sponsored my daughter in April 2020 and nothing nada wahlou,"['still', 'reduction', 'sponsorship', 'well', 'yes', 'sponsored', 'daughter', 'nothing']","[-0.00804698 -0.01355782 -0.0012277  -0.00473386  0.02192474 -0.00935456
 -0.02630452 -0.0334992  -0.010257    0.01119331]",-0.008046985,-0.013557824,-0.0012276974,-0.0047338577,0.021924743,-0.009354563,-0.026304515,-0.033499196,-0.010257004,0.011193311
3,lauvergnat-h-107231,je suis satisfait car cette méthode est simple et pratique les prix de lassurance automobile  sont plutôt intéressant avec des personnes réactives et compétentes,L'olivier Assurance,auto,19,mars,2021,I am satisfied because this method is simple and practical the car insurance prices are rather interesting with responsive and competent people,"['satisfied', 'method', 'simple', 'practical', 'car', 'insurance', 'rather', 'responsive', 'competent']","[-0.00181018 -0.04484263 -0.01224841 -0.02614122 -0.02444055 -0.0136552
  0.01453774  0.00659153 -0.00494895  0.00014392]",-0.001810179,-0.044842627,-0.012248414,-0.026141219,-0.024440546,-0.0136552015,0.014537741,0.0065915342,-0.004948947,0.0001439237
4,pouche-98561,direct assurance spécialisé en automobile qualité prix corrects et compétitifs selon certains véhicules moins intéressant sur certaines autres contrats,Direct Assurance,auto,9,octobre,2020,direct insurance specialized in automobile quality correct and competitive prices according to certain vehicles less interesting on certain other contracts,"['direct', 'insurance', 'automobile', 'quality', 'correct', 'competitive', 'certain', 'other']","[ 0.01986187 -0.04041542 -0.03242666 -0.0308802  -0.01593385  0.00176717
 -0.00809912 -0.01155432 -0.01924948 -0.04292333]",0.01986187,-0.04041542,-0.03242666,-0.030880202,-0.015933847,0.0017671706,-0.008099121,-0.011554318,-0.019249484,-0.04292333
3,brazy-136924,suite a un problème de connexion                     j ai eu « abo » au téléphone et ma résolu mon problème en quelques minutes efficace et très poli,NÃ©oliane SantÃ©,sante,11,octobre,2021,"following a connection problem I had ""abo"" on the phone and solved my problem in a few minutes efficient and very polite","['connection', 'problem', 'had', 'phone', 'solved', 'few', 'efficient', 'very', 'polite']","[ 2.1641098e-02 -1.3104045e-02  1.6865375e-02 -2.1439714e-02
 -2.9155910e-03 -1.5750641e-02  2.7437124e-02 -9.0368791e-03
 -9.7976997e-05 -4.8457790e-02]",0.021641098,-0.013104045,0.016865375,-0.021439714,-0.002915591,-0.015750641,0.027437124,-0.009036879,-9.7977e-05,-0.04845779
2,danydou-98619,gestion du sinistre chaotique cabinet dexpertise incompétent mélange des dossiers du grand nimporte quoi conseillers injoignables indigne dune assurance digne de ce nom,Pacifica,auto,11,octobre,2020,management of the chaotic claim incompetent expertise firm mixing files of the big anything unreachable advisers unworthy of an insurance worthy of the name,"['management', 'chaotic', 'claim', 'incompetent', 'expertise', 'firm', 'big', 'anything', 'unreachable', 'unworthy', 'insurance', 'worthy', 'name']","[-0.01000588 -0.00314201  0.00188613  0.02548241 -0.01582509  0.0031309
  0.01331129  0.02790131  0.01165861 -0.0073528 ]",-0.010005885,-0.003142012,0.0018861288,0.025482412,-0.01582509,0.0031308976,0.013311286,0.027901314,0.0116586145,-0.0073527964
5,alain-v-122047,je suis satisfait des prestations de la gmf jai un sinistre en cours dont je nai pas eu de réponse forçage dun verrou de porte dentrée chez mon fils à maisons alfort mandataire pour ses affaires,GMF,auto,1,juillet,2021,I am satisfied with the services of the gmf I have a claim in progress for which I have not had a response forcing a lock on the front door of my son at Maisons Alfort agent for his business,"['satisfied', 'gmf', 'claim', 'progress', 'not', 'response', 'lock', 'front', 'door', 'son', 'agent', 'business']","[-0.00936699  0.02503348 -0.01020665  0.01679034  0.00509479 -0.00574735
 -0.05912877 -0.00958805 -0.01353073 -0.01551788]",-0.009366988,0.025033481,-0.010206652,0.01679034,0.0050947894,-0.005747346,-0.059128765,-0.009588051,-0.013530734,-0.015517876
2,clotildery-55992,très difficile dobtenir son assurance vie pour ma part je galère depuis 13 mois depuis la mort de ma mère mes frères aussi,Afer,vie,23,juillet,2017,very difficult to obtain life insurance for me I have been struggling for 13 months since the death of my mother my brothers too,"['very', 'difficult', 'obtain', 'life', 'insurance', 'death', 'mother', 'too']","[-0.01299888  0.00673704  0.01427119  0.0184426  -0.00847797 -0.02022948
  0.02637343 -0.04287659 -0.00896469 -0.00359913]",-0.012998882,0.006737038,0.014271186,0.018442603,-0.008477967,-0.020229485,0.026373435,-0.042876594,-0.008964686,-0.0035991278
5,huget-c-116094,je suis satisfait du service très rapide est à conseiller à tout le monde un ami à moi me la conseillé est je ne suis pas déçu de cette assurances,L'olivier Assurance,auto,5,juin,2021,I am satisfied with the very fast service I recommend it to everyone a friend of mine recommended it to me and I am not disappointed with this insurance,"['satisfied', 'very', 'fast', 'service', 'everyone', 'friend', 'mine', 'recommended', 'not', 'disappointed', 'insurance']","[-0.01212546  0.02203109 -0.01056939 -0.01258945  0.01119738  0.00171037
 -0.00508589 -0.02567277  0.00255023 -0.00690586]",-0.0121254595,0.022031091,-0.010569394,-0.012589446,0.011197377,0.0017103665,-0.0050858925,-0.025672765,0.002550233,-0.006905864
4,salliou-a-113306,pour un jeune conducteur je trouve que les prix et les services donner par olivier assurance sont vraiment bon je conseille fortement cette asuurance a direct assurance qui propose les meme services mais plus cher,L'olivier Assurance,auto,10,mai,2021,for a young driver I find that the prices and the services given by olivier assurance are really good I strongly recommend this insurance to direct assurance which offers the same services but more expensive,"['young', 'driver', 'assurance', 'really', 'good', 'strongly', 'insurance', 'direct', 'same', 'expensive']","[ 0.01868541 -0.00760361 -0.00049442 -0.02011792 -0.00312265 -0.00497914
 -0.0049216   0.01171847 -0.0312665   0.00730993]",0.018685414,-0.007603607,-0.00049442274,-0.02011792,-0.0031226468,-0.004979136,-0.0049215974,0.0117184725,-0.031266496,0.0073099276
