note,day_date,vecteur_0,vecteur_1,vecteur_2,vecteur_3,vecteur_4,vecteur_5,vecteur_6,vecteur_7,vecteur_8,vecteur_9,assureur_active_assurances,assureur_afer,assureur_afi_esca,assureur_ag2r_la_mondiale,assureur_allianz,assureur_amv,assureur_april,assureur_april_moto,assureur_assur_bon_plan,assureur_assur_opoil,assureur_assuronline,assureur_axa,assureur_carac,assureur_cardif,assureur_cegema_assurances,assureur_cnp_assurances,assureur_crédit_mutuel,assureur_direct_assurance,assureur_eca_assurances,assureur_euroassurance,assureur_eurofil,assureur_gan,assureur_generali,assureur_gmf,assureur_groupama,assureur_génération,assureur_harmonie_mutuelle,assureur_intériale,assureur_lcl,assureur_lolivier_assurance,assureur_maaf,assureur_macif,assureur_magnolia,assureur_maif,assureur_malakoff_humanis,assureur_mapa,assureur_matmut,assureur_mercer,assureur_metlife,assureur_mgen,assureur_mgp,assureur_mma,assureur_mutuelle_des_motards,assureur_néoliane_santé,assureur_pacifica,assureur_peyrac_assurances,assureur_santiane,assureur_santévet,assureur_sma,assureur_sogecap,assureur_sogessur,assureur_solly_azar,assureur_suravenir,assureur_swisslife,assureur_zenup,produit_animaux,produit_auto,produit_credit,produit_garantiedecennale,produit_habitation,produit_moto,produit_multirisqueprofessionnelle,produit_prevoyance,produit_responsabilitecivileprofessionnelle,produit_sante,produit_vie,day_mounth_août,day_mounth_avril,day_mounth_décembre,day_mounth_février,day_mounth_janvier,day_mounth_juillet,day_mounth_juin,day_mounth_mai,day_mounth_mars,day_mounth_novembre,day_mounth_octobre,day_mounth_septembre,day_year_2016,day_year_2017,day_year_2018,day_year_2019,day_year_2020,day_year_2021
4,8,0.01615294,-0.0016232627,0.002427414,-0.0074404874,-0.0025713474,-0.0049202605,0.019065345,0.0098683825,-0.0030617106,0.01762234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,11,0.016396068,0.02097831,0.0073904307,0.029712593,-0.047777712,-0.008751144,-0.020549944,0.013862062,0.02281048,0.0070417984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,0.0057009826,0.033506777,0.027310625,0.005089527,-0.018814802,0.0020969473,-0.0107818525,0.013290957,-0.0009280633,0.027424589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5,6,0.023242677,0.015590441,-0.010591639,-0.021545691,-0.013959338,-0.026623685,0.014363008,-0.0034804777,0.01714168,0.030611867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3,10,0.0037298528,0.02490105,-0.0034487108,-0.011899909,0.0035313943,0.00027865882,0.0024464002,-0.010524244,0.017973056,0.009097471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4,19,-0.0020998006,0.0057597947,-0.0048275497,-0.0026414911,-0.017311307,-0.005598298,-0.0007362962,-0.010894067,-0.004530644,-0.015022532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,12,0.0072441953,0.030131726,-0.017045371,-0.008186886,-0.03966663,-0.019796794,-0.033687286,-0.0047238776,-0.008451925,0.01300174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4,2,-0.0068908078,0.021393701,0.021384984,0.0057692304,0.0042177504,-0.0021593824,-0.0092987325,-0.0021655858,-0.0024116817,0.0029427418,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,21,0.012144739,0.01203023,0.00781517,-0.014780391,0.001018472,0.0027267681,0.004280841,0.01906964,0.0020253784,-0.017523844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,25,0.010966934,0.037840486,-0.02071581,0.020679029,0.003968918,0.01119158,-0.0021199791,-0.048897233,-0.009447905,0.013066331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,12,-0.0068480596,0.040083017,-0.0044642407,0.0014783032,0.019641204,-0.012124024,-0.015933102,-0.009757154,-0.002516288,0.023721999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,9,0.014003586,-0.005397699,-0.0039719013,-0.0037482097,0.0009213738,-0.02504204,-0.018396746,-0.03143598,0.010246306,0.0031811516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,4,0.0025484085,0.049153388,0.022475244,-0.028715609,0.019012898,-0.018341638,0.0083904,-0.027846595,-0.010442815,0.025908522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,11,-0.0022209368,-0.029256873,-0.0020583018,0.014412994,-0.009209981,-0.043491554,-0.013862291,-0.0037099877,-0.031225214,0.017204616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,14,0.002421245,0.0058692447,-0.009643905,0.0079054665,0.008473197,0.037610326,-0.028146902,-0.020613188,-0.033557393,-0.012433456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,8,0.0072850087,0.028746367,-0.00095090456,-0.001363847,-0.005222443,-0.0042188675,0.020329967,0.005683659,-0.01448186,0.023264773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5,29,-0.0050660577,0.02877795,0.044575717,-0.0049355007,-0.014660615,-0.012149881,0.009592689,-0.0016227312,0.0064644367,-0.009425537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,5,0.047676776,0.006157291,0.014184976,0.0087492885,-0.015529949,-0.007455138,-0.019954333,-0.004875606,-0.002978337,0.02445334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,16,-0.019936468,0.0017657921,-0.011577381,-0.01831969,-0.004808748,0.0033377465,-0.026072761,-0.019035175,-0.022061668,-0.007992301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,18,0.015523086,0.005083234,-0.00088421773,0.0073773614,0.0014990306,-0.005486076,0.0033106029,0.0018627378,0.009343682,-0.0068784887,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2,-0.010825372,0.0067741554,0.019244852,-0.011363085,-0.00560871,-0.0035144761,0.007179138,-0.011556298,-0.0061168554,0.014526269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,3,-0.016496787,0.0010814387,-0.036901806,-0.016616696,0.014291257,-0.0046534147,-0.013946617,-0.020396236,0.016234964,0.004945775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,12,0.015786437,0.026064236,0.04760311,0.022186335,-0.0052715694,-0.015752714,0.009625853,-0.036670014,-0.015344838,0.025292832,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,17,0.0019600124,0.040465504,-0.055658113,-0.016041357,-0.049753964,-0.008040234,-0.05501985,-0.018217271,-0.035412177,-0.017990168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,1,0.048688617,0.0055324533,-0.055640817,0.022062346,0.0070912824,-0.025706893,0.023723477,-0.010193104,-0.06260421,0.0075816875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,13,0.0013876468,0.018441077,-0.02022184,-0.028754726,0.0153886825,0.0041014254,-0.039824605,0.038970575,-0.001434514,0.017064314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,22,-0.02643944,0.025594141,0.036017198,-0.018125933,-0.0046513537,-0.00050337316,-0.012986297,0.005958467,-0.0138657745,0.030267477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4,29,-0.006150119,0.0312164,0.023234416,-0.0030882957,0.02228151,-0.006120061,0.030522572,-0.026413718,0.0077719507,0.02920227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,4,-0.034187187,0.0038600795,-0.041500885,0.016143812,-0.020621337,-0.015271711,-0.0005166636,0.030381193,0.03129378,-0.0024056907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,0.04455675,0.01099003,4.585595e-05,0.011372101,-0.0017057625,-0.026123429,-0.017721841,-0.011699695,-0.0072801425,0.011363098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,7,-0.03750061,0.007344529,0.0088193,0.011236937,0.054448277,0.0009182493,-0.026369028,0.019086732,0.07257564,0.006041065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3,24,-0.013008939,0.060585517,0.0076619433,0.035530936,0.013487001,0.0047845766,0.02773716,0.005840823,-0.021193633,0.026016623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4,14,-0.0037827194,-0.00676682,0.01842502,0.011701476,-0.01377601,-0.0013158508,0.03472196,0.001225872,0.034234118,0.05231112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,14,-0.04227557,-0.02651558,0.012933414,-0.016151605,0.0051390706,-0.0076725115,0.0026371644,-0.006393731,-0.009717354,0.029702587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,7,-0.020376666,-0.02560618,0.0042141764,0.0062196567,0.008764254,-0.0043647788,0.025700036,-0.033841062,-0.0037050396,0.039173715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,15,0.022250189,0.03188344,0.023226751,0.016257456,0.006733641,-0.018614305,-0.008509362,-0.01193699,-0.03563359,0.0010326847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5,8,-0.016226409,0.009712057,-0.0007242688,0.010998537,-0.019648274,-0.023490787,-0.0063932934,-0.0130363,0.019124538,0.0052883453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4,15,0.013742423,0.03359193,0.028458212,0.0113795195,-0.0020451439,-0.0002269869,0.008804611,-0.012597187,0.0066874097,0.01786051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,16,0.00021703045,-0.010763399,-0.016468374,-0.0058556884,0.0032936668,-0.013373592,-0.007181958,-0.011804526,-0.0039645075,0.0036906267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,13,0.036752097,0.016453838,0.018254273,-0.007902587,0.015685298,0.022747038,0.00456091,0.006619552,-0.0038592916,-0.008575518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,26,0.014227699,-0.007056608,0.018971447,0.0031833823,-0.039819073,-0.0102306465,-0.0076662186,0.0021671425,0.011489072,-0.011172264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,12,-0.00073078566,0.014746623,-0.0055547175,-0.012950135,-0.03404928,-0.026960531,-0.025416486,0.0045894445,0.0102841025,0.030488577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,10,0.01524228,0.013628378,0.0047181514,-0.011911517,-0.008425065,0.0051224856,0.021722475,0.004935682,0.0022295052,0.0014233744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,7,0.013774571,0.008437692,0.019846343,0.013972249,-0.010473671,-0.022242006,0.0048703444,-0.007994878,0.008567158,0.040838316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,30,-0.014022157,0.019979054,0.009152069,0.0070493636,0.02307564,0.0067450996,-0.021388916,0.0034411468,0.031260565,-0.011111052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,30,0.021952337,0.0054285084,0.025759222,-0.04069015,-0.008629979,-0.018494772,-0.00057258696,-0.027867453,-0.0019672632,0.00095353514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,26,-0.008533669,-0.0016826402,-0.00012550254,-0.02919438,-0.01093803,-0.021440735,-0.001046123,0.007477687,-0.027292902,0.000104108825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,18,0.014906682,0.0112805115,-0.011581641,0.0061517856,-0.002270641,-0.027829928,-0.006005624,-0.012459192,-0.013814249,-0.0038669966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4,13,0.009513879,0.033723723,0.0063906545,0.023452943,-0.00011239853,-0.0017427846,-0.016988697,-0.021695353,-0.014622913,0.0022993155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,25,0.026377631,0.0061192214,0.005632243,0.02984668,0.012321146,-0.011341833,0.023102913,-0.026826281,-0.018222567,0.022775525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14,0.032022636,-0.00029455125,-0.017020855,-0.008376253,0.008142217,-0.019132813,-0.020342266,-0.016977154,-0.024046024,-0.02577076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,27,-0.03462122,0.004622738,-0.032723177,0.049692497,0.009214926,0.0063611665,-0.013132266,0.023714265,0.035641667,0.0066791005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,2,0.020129077,0.028620189,0.052067652,0.010631368,-0.014502251,-0.026045678,-0.010624093,0.026062623,0.028331852,0.014163907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,6,-0.028150812,0.050322674,0.07666411,0.012349923,0.009260184,-0.014706032,0.02825883,0.0021288665,-0.012800164,0.058387257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
